ID_Incidente,Fecha_Hora,Titulo_Incidente,Tipo_Amenaza,Severidad,Estado,Tactica_MITRE,Tecnica_MITRE,IP_Origen,Host_Origen,IP_Destino,Host_Destino,IP_Destino_Activo,Usuario_Involucrado,MTTD_Minutos,MTTR_Minutos,Descripcion_Hallazgo,Accion_Correctiva,Responsable_SOC
INC-2026-907,2026-09-15 09:04:29,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.76,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.76,Windows / Router / Huawei,18.164.32.120,HTTPS Chile [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.76 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-908,2026-09-15 09:04:29,Escaneo de Puertos / Reconocimiento de Red desde 10.114.0.43,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.114.0.43,Windows / Router / Huawei,20.190.173.66,HTTPS Brazil [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.114.0.43 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-909,2026-09-15 09:04:29,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.94,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.94,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.94 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-910,2026-09-15 09:04:28,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.46,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.46,Windows / Router / Huawei,3.223.186.240,HTTPS United States [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.46 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-911,2026-09-15 09:04:28,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.22,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.22,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.22 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-912,2026-09-15 09:04:28,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.80,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.80,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.80 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-913,2026-09-15 09:04:28,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.118,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.118,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.118 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-914,2026-09-15 09:04:28,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.60,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.60,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.60 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-915,2026-09-15 09:04:28,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.146,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.146,Windows / Router / Huawei,64.233.186.95,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.146 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-916,2026-09-15 09:04:28,Escaneo de Puertos / Reconocimiento de Red desde 10.123.3.84,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.3.84,Windows / Router / Huawei,23.195.99.211,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.3.84 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-917,2026-09-15 09:04:28,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.71,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-918,2026-09-15 09:04:28,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.106,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.106,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.106 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-919,2026-09-15 09:04:27,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.32,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.100,Windows / Router / Huawei,10.13.18.32,tcp/9100 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.18.32:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9100 (tcp/9100 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-920,2026-09-15 09:04:27,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.54,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-921,2026-09-15 09:04:27,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.1.32,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.1.32,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.1.32 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-922,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.93,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-923,2026-09-15 09:04:26,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.94,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.94,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.94 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-924,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.43,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-925,2026-09-15 09:04:26,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.80,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.80,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.80 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-926,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Windows / Router / Huawei,172.217.115.4,HTTPS United States [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-927,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.92,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.92,Windows / Router / Huawei,13.248.151.210,HTTPS United States [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.92 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-928,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.3.75,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.3.75,Windows / Router / Huawei,23.222.237.135,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.3.75 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-929,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.46,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.46,Windows / Router / Huawei,52.123.245.49,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.46 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-930,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Windows / Router / Huawei,64.233.186.95,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-931,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Windows / Router / Huawei,142.251.0.95,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-932,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.0.41,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.0.41,Windows / Router / Huawei,77.112.26.89,HTTPS United States [Red Datos -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.0.41 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-933,2026-09-15 09:04:26,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.60,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.60,Windows / Router / Huawei,169.254.169.254,HTTP [Red Servidores -> Internet],Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.60 (Windows / Router / Huawei) intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-934,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.3.74,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-935,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.5.112,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-936,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.5.87,Windows / Router / Huawei,10.13.1.244,tcp/9876 [OUT VPN_SUBINTERIOR],Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación desde Windows / Router / Huawei hacia el puerto sensible 9876 (tcp/9876 [OUT VPN_SUBINTERIOR]).,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-937,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Windows / Router / Huawei,64.233.190.100,HTTPS Chile [San Antonio -> Internet],Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas desde Windows / Router / Huawei hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
