ID_Incidente,Fecha_Hora,Titulo_Incidente,Tipo_Amenaza,Severidad,Estado,Tactica_MITRE,Tecnica_MITRE,IP_Origen,IP_Destino_Activo,Usuario_Involucrado,MTTD_Minutos,MTTR_Minutos,Descripcion_Hallazgo,Accion_Correctiva,Responsable_SOC
INC-2026-338,2026-09-15 09:04:26,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.60,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.60,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.60 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-339,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.3.74,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-340,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.5.112,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-341,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.5.87,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-342,2026-09-15 09:04:26,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.155,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.155,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.155 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-343,2026-09-15 09:04:26,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.8.149,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-344,2026-09-15 09:04:26,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.106,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.106,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.106 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-345,2026-09-15 09:04:26,Múltiples Fallos de Conexión / Alerta Firewall desde 10.123.8.13,Fallo Reiterado de Conexión / Bloqueo Firewall,Media,Cerrado,Reconnaissance,T1046 - Network Service Discovery,10.123.8.13,Servicio DNS (200.75.0.5),Host de Red,3,20,El firewall reportó eventos de nivel warning (Connection Failed).,Revisar configuración de política y verificar integridad del enlace o endpoint emisor.,Analista SOC L1
INC-2026-346,2026-09-15 09:04:25,Escaneo de Puertos / Reconocimiento de Red desde 10.123.0.41,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.0.41,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.0.41 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-347,2026-09-15 09:04:25,Múltiples Fallos de Conexión / Alerta Firewall desde 10.112.1.219,Fallo Reiterado de Conexión / Bloqueo Firewall,Media,Cerrado,Reconnaissance,T1046 - Network Service Discovery,10.112.1.219,Servicio DNS (200.75.0.4),Host de Red,3,20,El firewall reportó eventos de nivel warning (Connection Failed).,Revisar configuración de política y verificar integridad del enlace o endpoint emisor.,Analista SOC L1
INC-2026-348,2026-09-15 09:04:25,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.243,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.84,Servicio Interno 10.13.1.243:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-349,2026-09-15 09:04:25,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.66,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.66,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.66 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-350,2026-09-15 09:04:25,Escaneo de Puertos / Reconocimiento de Red desde 10.123.6.79,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.6.79,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.6.79 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-351,2026-09-15 09:04:25,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.69,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-352,2026-09-15 09:04:25,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.0.70,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-353,2026-09-15 09:04:24,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.8.53,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-354,2026-09-15 09:04:24,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.106.0.41,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-355,2026-09-15 09:04:24,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.171,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.171,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.171 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-356,2026-09-15 09:04:24,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.136,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.136,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.136 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-357,2026-09-15 09:04:24,Escaneo de Puertos / Reconocimiento de Red desde 10.123.5.53,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.5.53,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.5.53 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-358,2026-09-15 09:04:24,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.117,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.117,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.117 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-359,2026-09-15 09:04:24,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.113,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.113,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.113 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-360,2026-09-15 09:04:24,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.9.39,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.2.153,Servicio Interno 10.13.9.39:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-361,2026-09-15 09:04:24,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.81,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-362,2026-09-15 09:04:23,Escaneo de Puertos / Reconocimiento de Red desde 10.123.7.129,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.7.129,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.7.129 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-363,2026-09-15 09:04:23,Escaneo de Puertos / Reconocimiento de Red desde 10.123.3.60,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.3.60,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.3.60 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-364,2026-09-15 09:04:23,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.111,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.111,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.111 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-365,2026-09-15 09:04:23,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.75,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.75,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.75 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-366,2026-09-15 09:04:23,Escaneo de Puertos / Reconocimiento de Red desde 10.123.6.40,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.6.40,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.6.40 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-367,2026-09-15 09:04:23,Escaneo de Puertos / Reconocimiento de Red desde 10.123.6.40,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.6.40,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.6.40 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-368,2026-09-15 09:04:22,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.1.28,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.87,Servicio Interno 10.13.1.28:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-369,2026-09-15 09:04:22,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.6.86,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-370,2026-09-15 09:04:22,Sondeo no autorizado de puerto 9876 (tcp/9876) hacia 10.13.1.244,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.7.54,Servicio Interno 10.13.1.244:9876,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9876.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-371,2026-09-15 09:04:22,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.117,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.117,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.117 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-372,2026-09-15 09:04:22,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.127,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.127,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.127 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-373,2026-09-15 09:04:22,Sondeo no autorizado de puerto 9100 (tcp/9100) hacia 10.13.18.26,Sondeo de Servicios Internos No Autorizados,Media,Abierto,Discovery,T1021 - Remote Services Probing,10.123.4.84,Servicio Interno 10.13.18.26:9100,Host Interno,4,25,Intentos repetidos y timeout de comunicación hacia el puerto sensible 9100.,Verificar si el servicio es legítimo o si corresponde a movimiento lateral / sondeo interno.,Analista SOC L1
INC-2026-374,2026-09-15 09:04:22,Intento de Acceso a Metadatos Cloud (SSRF) desde 10.100.0.113,Sondeo de Metadatos Cloud / SSRF,Crítica,Abierto,Credential Access,T1552.005 - Cloud Instance Metadata API,10.100.0.113,Cloud Metadata (169.254.169.254:80),Host Interno,1,30,El host 10.100.0.113 intentó consultar la API de metadatos de instancia cloud 169.254.169.254 (Acción: timeout).,"Aislar host emisor, revisar procesos que originan peticiones HTTP de metadatos y aplicar bloqueo perimetral.",Analista SOC L1
INC-2026-375,2026-09-15 09:04:22,Escaneo de Puertos / Reconocimiento de Red desde 10.123.4.66,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.4.66,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.4.66 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
INC-2026-376,2026-09-15 09:04:22,Escaneo de Puertos / Reconocimiento de Red desde 10.123.8.127,Reconocimiento de Red,Media,Abierto,Reconnaissance,T1046 - Network Service Scanning,10.123.8.127,Múltiples Destinos de Red,N/A,2,15,Se detectaron 8 conexiones fallidas/bloqueadas consecutivas hacia distintos puertos/destinos.,Bloquear tráfico de 10.123.8.127 en firewall e inspeccionar posibles herramientas de escaneo (Nmap/Masscan).,Analista SOC L1
